254342,0
230320,0
256344,0
232321,0
258347,0
234323,0
260352,0
236325,0
262356,0
238327,0
264360,0
240327,0
266365,0
242330,0
268370,0
244331,0
270375,0
246332,0
272375,0
248335,0
274378,0
250339,0
276380,0
252340,0
278381,0
254343,0
280383,0
256346,0
282383,0
258351,0
284388,0
260352,0
286392,0
262354,0
288393,0
264356,0
290393,0
266359,0
292393,0
268363,0
294398,0
270367,0
296399,0
272368,0
298401,0
274370,0
300404,0
276372,0
302407,0
278377,0
304408,0
280378,0
306411,0
282379,0
308411,0
284383,0
310411,0
286385,0
312414,0
288388,0
314416,0
290391,0
316419,0
292394,0
318421,0
294397,0
320424,0
296399,0
322429,0
298402,0
324430,0
300407,0
326434,0
302412,0
328434,0
304421,0
330443,0
306430,0
332452,0
308438,0
334461,0
310447,0
336469,0
312455,0
338477,0
314464,0
340486,0
316472,0
342494,0
318481,0
344503,0
320490,0
346511,0
322498,0
348520,0
324506,0
350528,0
326515,0
352537,0
328523,0
354545,0
330532,0
356554,0
332540,0
358562,0
334547,0
360571,0
336557,0
362579,0
338565,0
364588,0
340574,0
366596,0
342582,0
368605,0
344591,0
370615,0
346599,0
372621,0
348608,0
374630,0
350616,0
376638,0
352625,0
378647,0
354633,0
380656,0
356642,0
382665,0
358646,0
384672,0
360649,0
386681,0
362656,0
388689,0
364664,0
390698,0
366673,0
392706,0
368682,0
394715,0
370689,0
396723,0
372695,0
398732,0
374698,0
400740,0
376707,0
402749,0
378712,0
404753,0
380720,0
406759,0
382729,0
408763,0
384737,0
410771,0
386746,0
412779,0
388754,0
414788,0
390763,0
416796,0
392765,0
418805,0
394771,0
420814,0
396776,0
422822,0
398785,0
424830,0
400793,0
426839,0
402802,0
428847,0
404810,0
430856,0
406820,0
432864,0
408829,0
434866,0
410836,0
436870,0
412844,0
438878,0
414845,0
440879,0
416850,0
442883,0
418858,0
444892,0
420867,0
446894,0
422870,0
448897,0
424874,0
450905,0
426880,0
452914,0
428889,0
454923,0
430897,0
456931,0
432900,0
458935,0
434903,0
460936,0
436904,0
462936,0
438908,0
464939,0
440912,0
466941,0
442915,0
468945,0
444917,0
470949,0
446920,0
472952,0
448920,0
474957,0
450924,0
476962,0
452926,0
478966,0
454930,0
480969,0
456933,0
482972,0
458936,0
484976,0
460937,0
486979,0
462940,0
488981,0
464945,0
490982,0
466948,0
492985,0
0,0
468953,0
494988,0
2003,5
470957,0
496991,0
4003,0
472959,0
498993,0
6005,0
474960,0
500996,0
8008,0
476965,0
502998,0
10011,0
478967,0
504998,0
12016,0
480970,0
506998,0
14018,0
482971,0
509000,0
16019,0
484975,0
511005,0
18020,0
486977,0
513006,0
20024,0
488981,0
515008,0
0,0
22024,0
490981,0
517011,0
2005,5
24028,0
492986,0
519014,0
4006,0
26033,0
494986,0
521017,0
6010,0
28034,0
496986,0
523022,0
8012,0
30036,0
498989,0
525026,0
10015,0
32040,0
500990,0
527030,0
12018,0
34041,0
502993,0
529034,0
14021,0
0,0
36046,0
504997,0
531039,0
16024,0
2005,5
38047,0
506999,0
533044,0
18026,0
4008,0
40050,0
509002,0
535048,0
20029,0
6012,0
42053,0
511006,0
537050,0
0,0
22032,0
8014,0
44057,0
513007,0
539053,0
2004,5
24033,0
10017,0
46057,0
515010,0
541056,0
4007,0
26037,0
12022,0
48061,0
517011,0
543059,0
6009,0
28039,0
14022,0
50063,0
519015,0
545064,0
8009,0
30042,0
16024,0
52068,0
521018,0
547069,0
10009,0
32047,0
18025,0
54070,0
523020,0
549072,0
12012,0
34048,0
20027,0
56073,0
525020,0
551074,0
14017,0
36048,0
22031,0
58076,0
527021,0
553078,0
16019,0
38053,0
24035,0
60079,0
529022,0
555082,0
18021,0
40056,0
26036,0
62082,0
531027,0
557084,0
20023,0
42058,0
28040,0
64086,0
533031,0
559085,0
22024,0
44059,0
30044,0
66087,0
535031,0
561085,0
24028,0
46063,0
32046,0
68090,0
537033,0
563090,0
26030,0
48065,0
34051,0
70094,0
539038,0
565093,0
28033,0
50069,0
36054,0
72096,0
541042,0
567095,0
30037,0
52071,0
38056,0
74099,0
543047,0
569097,0
32038,0
54075,0
40059,0
76100,0
545051,0
571101,0
34043,0
56079,0
42062,0
78101,0
547055,0
573106,0
36046,0
58083,0
44066,0
80106,0
549057,0
575107,0
38048,0
60088,0
46070,0
82110,0
551059,0
577111,0
40051,0
62088,0
48074,0
84113,0
553063,0
579116,0
42053,0
64092,0
50078,0
86118,0
555063,0
581120,0
44054,0
66092,0
52082,0
88122,0
557065,0
583122,0
46058,0
68093,0
54085,0
90123,0
559068,0
585125,0
48062,0
70096,0
56090,0
92126,0
561068,0
587129,0
50062,0
72099,0
58090,0
94129,0
563072,0
589131,0
52065,0
74104,0
60095,0
96131,0
565074,0
591133,0
54065,0
76108,0
62095,0
98134,0
567079,0
593136,0
56065,0
78111,0
64098,0
100136,0
569080,0
595137,0
58067,0
80115,0
66103,0
102139,0
571083,0
597141,0
60068,0
82115,0
68106,0
104142,0
573087,0
599141,0
62073,0
84120,0
70109,0
106144,0
575090,0
601143,0
64077,0
86123,0
72114,0
108146,0
577095,0
603146,0
66078,0
88125,0
74115,0
110150,0
579095,0
605151,0
68079,0
90128,0
76118,0
112152,0
581097,0
607151,0
70083,0
92131,0
78123,0
114155,0
583100,0
609151,0
72083,0
94134,0
80127,0
116157,0
585105,0
611154,0
74085,0
96138,0
82130,0
118160,0
587108,0
613154,0
76088,0
98139,0
84134,0
120163,0
589111,0
615154,0
78091,0
100141,0
86138,0
122166,0
591111,0
617156,0
80091,0
102141,0
88140,0
124171,0
593112,0
619160,0
82091,0
104145,0
90141,0
126173,0
595116,0
621162,0
84091,0
106149,0
92144,0
128176,0
597121,0
623162,0
86093,0
108152,0
94146,0
130180,0
599123,0
625167,0
88095,0
110153,0
96149,0
132182,0
601126,0
627170,0
90099,0
112157,0
98151,0
134186,0
603127,0
629175,0
92103,0
114157,0
100152,0
136190,0
605130,0
631179,0
94104,0
116160,0
102153,0
138191,0
607134,0
633182,0
96105,0
118161,0
104156,0
140195,0
609134,0
635186,0
98110,0
120161,0
106160,0
142199,0
611138,0
637187,0
100113,0
122165,0
108160,0
144201,0
613139,0
639192,0
102115,0
124169,0
110165,0
146203,0
615143,0
641193,0
104120,0
126170,0
112170,0
148206,0
617147,0
643197,0
106120,0
128171,0
114173,0
150207,0
619151,0
645200,0
108120,0
130176,0
116174,0
152212,0
621155,0
647203,0
110120,0
132176,0
118178,0
154213,0
623159,0
649203,0
112122,0
134178,0
120183,0
156217,0
625162,0
651208,0
114123,0
136179,0
122188,0
158221,0
627163,0
653212,0
116127,0
138180,0
124192,0
160222,0
629164,0
655216,0
118128,0
140183,0
126196,0
162224,0
631167,0
657220,0
120133,0
142184,0
128198,0
164228,0
633167,0
659224,0
122136,0
144189,0
130198,0
166232,0
635171,0
661225,0
124138,0
146190,0
132198,0
168237,0
637172,0
663227,0
126139,0
148193,0
134199,0
170241,0
639176,0
665232,0
128143,0
150195,0
136204,0
172245,0
641179,0
667235,0
130147,0
152199,0
138205,0
174250,0
643184,0
669237,0
132151,0
154202,0
140205,0
176250,0
645188,0
671238,0
134152,0
156205,0
142210,0
178252,0
647189,0
673243,0
136157,0
158206,0
144212,0
180256,0
649194,0
675247,0
138162,0
160211,0
146215,0
182257,0
651195,0
677249,0
140165,0
162213,0
148220,0
184260,0
653200,0
679250,0
142168,0
164215,0
150222,0
186264,0
655203,0
681253,0
144171,0
166218,0
152222,0
188266,0
657207,0
683257,0
146173,0
168221,0
154226,0
190269,0
659207,0
685262,0
148175,0
170225,0
156229,0
192272,0
661210,0
687263,0
150179,0
172226,0
158234,0
194274,0
663213,0
689264,0
152179,0
174226,0
160234,0
196275,0
665216,0
691268,0
154182,0
176226,0
162237,0
198279,0
667221,0
693273,0
156184,0
178228,0
164239,0
200282,0
669221,0
695278,0
158186,0
180230,0
166242,0
202284,0
671226,0
697282,0
160186,0
182234,0
168245,0
204287,0
673229,0
699283,0
162187,0
184238,0
170247,0
206289,0
675232,0
701288,0
164191,0
186239,0
172250,0
208292,0
677234,0
703291,0
166195,0
188240,0
174253,0
210295,0
679235,0
705293,0
168197,0
190244,0
176257,0
212298,0
681237,0
707294,0
170201,0
192247,0
178261,0
214302,0
683239,0
709296,0
172202,0
194251,0
180262,0
216306,0
685242,0
711299,0
174203,0
196252,0
182266,0
218306,0
687246,0
713299,0
176208,0
198255,0
184267,0
220308,0
689248,0
715304,0
178210,0
200257,0
186271,0
222311,0
691250,0
717307,0
180213,0
202260,0
188271,0
224315,0
693253,0
719310,0
182216,0
204262,0
190274,0
226320,0
695257,0
721314,0
184220,0
206266,0
192275,0
228325,0
697260,0
723316,0
186223,0
208266,0
194280,0
230330,0
699260,0
725316,0
188223,0
210266,0
196280,0
232330,0
701264,0
727321,0
190224,0
212268,0
198285,0
234333,0
703267,0
729324,0
192229,0
214271,0
200289,0
236335,0
705272,0
731326,0
194234,0
216273,0
202290,0
238339,0
707273,0
733327,0
196235,0
218274,0
204292,0
240341,0
709276,0
735331,0
198238,0
220279,0
206296,0
242342,0
711277,0
737335,0
200240,0
222280,0
208298,0
244346,0
713282,0
739337,0
202242,0
224284,0
210301,0
246347,0
715287,0
741339,0
204245,0
226286,0
212301,0
248351,0
717288,0
743342,0
206249,0
228291,0
214302,0
250352,0
719294,0
745345,0
208252,0
230292,0
216303,0
252357,0
721299,0
747349,0
210255,0
232295,0
218306,0
254357,0
723301,0
749352,0
212258,0
234299,0
220310,0
256362,0
725306,0
751354,0
214258,0
236300,0
222312,0
258366,0
727311,0
753356,0
216261,0
238302,0
224314,0
260367,0
729313,0
755358,0
218263,0
240305,0
226319,0
262368,0
731314,0
757360,0
220266,0
242306,0
228319,0
264373,0
733318,0
759364,0
222271,0
244311,0
230322,0
266376,0
735318,0
761368,0
224272,0
246311,0
232325,0
268379,0
737323,0
763368,0
226275,0
248316,0
234326,0
270379,0
739325,0
765372,0
228277,0
250321,0
236330,0
272383,0
741329,0
767374,0
230280,0
252321,0
238335,0
274385,0
743332,0
769377,0
232282,0
254324,0
240336,0
276389,0
745334,0
771380,0
234286,0
256327,0
242338,0
278394,0
747338,0
773383,0
236288,0
258330,0
244343,0
280397,0
749341,0
775385,0
238292,0
260334,0
246346,0
282401,0
751342,0
777389,0
240295,0
262335,0
248346,0
284404,0
753345,0
779390,0
242298,0
264338,0
250346,0
286408,0
755348,0
781391,0
244299,0
266339,0
252347,0
288412,0
757353,0
783395,0
246300,0
268343,0
254348,0
290416,0
759354,0
785396,0
248304,0
270347,0
256348,0
292418,0
761355,0
787396,0
250307,0
272352,0
258349,0
294419,0
763359,0
789398,0
252309,0
274356,0
260351,0
296421,0
765361,0
791400,0
254309,0
276357,0
262353,0
298425,0
767362,0
793403,0
256312,0
278362,0
264357,0
300430,0
769366,0
795405,0
258312,0
280364,0
266360,0
302434,0
771369,0
797410,0
260314,0
282367,0
268363,0
304438,0
773372,0
799410,0
262317,0
284370,0
270363,0
306442,0
775372,0
801414,0
264317,0
286373,0
272366,0
308444,0
777377,0
803415,0
266322,0
288377,0
274366,0
310447,0
779379,0
805415,0
268324,0
290379,0
276366,0
312451,0
781382,0
807416,0
270327,0
292383,0
278369,0
314454,0
783386,0
809420,0
272328,0
294383,0
280369,0
316457,0
785389,0
811424,0
274328,0
296384,0
282371,0
318462,0
787393,0
813424,0
276330,0
298389,0
284371,0
320464,0
789395,0
815427,0
278333,0
300390,0
286376,0
322469,0
791400,0
817428,0
280336,0
302394,0
288377,0
324470,0
793401,0
819432,0
282339,0
304397,0
290378,0
326473,0
795406,0
821437,0
284341,0
306399,0
292383,0
328475,0
797409,0
823437,0
286343,0
308403,0
294388,0
330478,0
799412,0
825438,0
288346,0
310405,0
296393,0
332481,0
801416,0
827442,0
290348,0
312408,0
298396,0
334484,0
803417,0
829442,0
292351,0
314410,0
300398,0
336486,0
805419,0
831442,0
294354,0
316414,0
302401,0
338489,0
807423,0
833445,0
296358,0
318415,0
304401,0
340493,0
809425,0
835448,0
298362,0
320420,0
306406,0
342495,0
811428,0
837450,0
300365,0
322420,0
308409,0
344500,0
813431,0
839452,0
302368,0
324421,0
310413,0
346502,0
815436,0
841456,0
304372,0
326426,0
312414,0
348505,0
817438,0
843458,0
306375,0
328429,0
314417,0
350509,0
819443,0
845461,0
308379,0
330431,0
316419,0
352513,0
821447,0
847463,0
310382,0
332434,0
318422,0
354518,0
823449,0
849466,0
312382,0
334438,0
320424,0
356522,0
825453,0
851467,0
314386,0
336443,0
322429,0
358526,0
827454,0
853472,0
316389,0
338447,0
324432,0
360529,0
829458,0
855476,0
318391,0
340451,0
326433,0
362533,0
831461,0
857477,0
320391,0
342456,0
328434,0
364537,0
833463,0
859478,0
322393,0
344456,0
330438,0
366540,0
835466,0
861482,0
324394,0
346457,0
332439,0
368544,0
837469,0
863483,0
326395,0
348462,0
334443,0
370546,0
839471,0
865488,0
328399,0
350466,0
336443,0
372550,0
841474,0
867489,0
330403,0
352469,0
338446,0
374553,0
843475,0
869494,0
332407,0
354470,0
340446,0
376557,0
845479,0
871495,0
334410,0
356475,0
342450,0
378557,0
847485,0
873498,0
336411,0
358480,0
344452,0
380560,0
849489,0
875499,0
338415,0
360481,0
346452,0
382565,0
851493,0
877504,0
340415,0
362486,0
348456,0
384568,0
853496,0
879506,0
342419,0
364486,0
350459,0
386569,0
855500,0
881509,0
344419,0
366491,0
352462,0
388573,0
857502,0
883512,0
346419,0
368494,0
354466,0
390573,0
859504,0
885514,0
348420,0
370496,0
356469,0
392575,0
861506,0
887518,0
350424,0
372496,0
358474,0
394578,0
863509,0
889520,0
352428,0
374497,0
360474,0
396581,0
865512,0
891522,0
354428,0
376498,0
362478,0
398585,0
867515,0
893523,0
356429,0
378503,0
364479,0
400588,0
869517,0
895527,0
358430,0
380504,0
366481,0
402589,0
871520,0
897530,0
360430,0
382508,0
368483,0
404593,0
873520,0
899534,0
362435,0
384509,0
370484,0
406596,0
875525,0
901536,0
364436,0
386510,0
372484,0
408600,0
877526,0
903539,0
366436,0
388515,0
374485,0
410601,0
879530,0
905541,0
368441,0
390517,0
376488,0
412605,0
881533,0
907544,0
370444,0
392520,0
378491,0
414607,0
883536,0
909547,0
372448,0
394521,0
380493,0
416611,0
885539,0
911549,0
374450,0
396526,0
382497,0
418613,0
887543,0
913553,0
376451,0
398526,0
384498,0
420616,0
889544,0
915556,0
378454,0
400530,0
386501,0
422620,0
891547,0
917559,0
380457,0
402534,0
388505,0
424622,0
893547,0
919564,0
382458,0
404537,0
390510,0
426625,0
895552,0
921569,0
384462,0
406540,0
392513,0
428630,0
897556,0
923571,0
386466,0
408543,0
394516,0
430635,0
899561,0
925574,0
388471,0
410543,0
396518,0
432639,0
901566,0
927578,0
390472,0
412547,0
398521,0
434644,0
903569,0
929580,0
392473,0
414551,0
400526,0
436649,0
905573,0
931582,0
394475,0
416552,0
402527,0
438652,0
907574,0
933583,0
396478,0
418553,0
404531,0
440654,0
909575,0
935587,0
398479,0
420552,0
406534,0
442657,0
911579,0
937588,0
400484,0
422554,0
408536,0
444660,0
913582,0
939592,0
402486,0
424558,0
410537,0
446662,0
915583,0
941593,0
404489,0
426560,0
412542,0
448665,0
917587,0
943597,0
406491,0
428560,0
414544,0
450665,0
919589,0
945601,0
408494,0
430565,0
416548,0
452665,0
921592,0
947603,0
410495,0
432569,0
418550,0
454668,0
923594,0
949608,0
412500,0
434570,0
420554,0
456673,0
925598,0
951608,0
414505,0
436574,0
422556,0
458678,0
927599,0
953609,0
416509,0
438576,0
424560,0
460681,0
929603,0
955614,0
418513,0
440579,0
426564,0
462685,0
931605,0
957616,0
420515,0
442581,0
428566,0
464686,0
933608,0
959619,0
422519,0
444581,0
430566,0
466691,0
935609,0
961619,0
424519,0
446586,0
432571,0
468695,0
937614,0
963619,0
426523,0
448589,0
434572,0
470697,0
939617,0
965621,0
428523,0
450591,0
436574,0
472699,0
941619,0
967621,0
430523,0
452592,0
438577,0
474701,0
943620,0
969625,0
432527,0
454596,0
440582,0
476702,0
945624,0
971625,0
434527,0
456597,0
442582,0
478706,0
947627,0
973629,0
436532,0
458601,0
444585,0
480708,0
949630,0
975630,0
438534,0
460606,0
446588,0
482711,0
977633,0
951634,0
440537,0
462606,0
448590,0
484714,0
953638,0
979637,0
442540,0
464606,0
450593,0
486719,0
955638,0
981637,0
444543,0
466608,0
452597,0
488719,0
957640,0
983639,0
446543,0
468610,0
454600,0
490719,0
959643,0
985644,0
448548,0
470611,0
456601,0
492719,0
961646,0
987645,0
450553,0
472616,0
458601,0
494722,0
963648,0
989647,0
452553,0
474616,0
460606,0
496725,0
965653,0
991652,0
454558,0
476620,0
462609,0
498726,0
993655,0
967656,0
456559,0
478621,0
464611,0
500730,0
995655,0
969656,0
458560,0
480626,0
466613,0
502734,0
997660,0
971661,0
460562,0
482628,0
468617,0
504738,0
973664,0
999663,0
462563,0
484631,0
470619,0
506741,0
975668,0
1001667,0
464568,0
486634,0
472622,0
508745,0
1003672,0
977673,0
466569,0
488636,0
474626,0
510748,0
1005675,0
979676,0
468572,0
490638,0
476631,0
512751,0
1007675,0
981676,0
470576,0
492642,0
478636,0
514752,0
1009680,0
983681,0
472580,0
494644,0
480637,0
516756,0
1011681,0
985682,0
474582,0
496647,0
482641,0
518761,0
1013685,0
987686,0
476586,0
498648,0
484645,0
520762,0
989688,0
1015687,0
478589,0
500652,0
486646,0
522765,0
1017691,0
991692,0
480594,0
502654,0
488647,0
524768,0
993692,0
1019691,0
482599,0
504658,0
490652,0
526771,0
995697,0
1021696,0
484599,0
506659,0
492655,0
528775,0
997701,0
1023700,0
486602,0
508663,0
494657,0
530779,0
999702,0
1025701,0
488605,0
510663,0
496662,0
532779,0
1027702,0
1001703,0
490610,0
512663,0
498665,0
534783,0
1003708,0
1029707,0
492612,0
514665,0
500667,0
536783,0
1005711,0
1031710,0
494615,0
516665,0
502668,0
538786,0
1033712,0
1007713,0
496618,0
518665,0
504668,0
540789,0
1009715,0
1035714,0
498620,0
520669,0
506673,0
542790,0
1037717,0
1011719,0
500624,0
522672,0
508676,0
544793,0
1039719,0
1013720,0
502626,0
524673,0
510679,0
546797,0
1041723,0
1015724,0
504629,0
526673,0
512682,0
548799,0
1043724,0
1017729,0
506634,0
528676,0
514686,0
550802,0
1045729,0
1019730,0
508636,0
530679,0
516692,0
552806,0
1021732,0
1047731,0
510636,0
532679,0
518692,0
554807,0
1023734,0
1049733,0
512639,0
534682,0
520693,0
556809,0
1025738,0
1051737,0
514644,0
536686,0
522696,0
558810,0
1027740,0
1053739,0
516647,0
538686,0
524697,0
560815,0
1029745,0
1055744,0
518647,0
540688,0
526700,0
562815,0
1057745,0
1031746,0
520647,0
542693,0
528701,0
564820,0
1059748,0
1033749,0
522647,0
544695,0
530705,0
566821,0
1061749,0
1035750,0
524649,0
546697,0
532707,0
568826,0
1063750,0
1037751,0
526652,0
548701,0
534712,0
570826,0
1065755,0
1039756,0
528654,0
550702,0
536712,0
572826,0
1067757,0
1041758,0
530658,0
552704,0
538716,0
574828,0
1069760,0
1043761,0
532660,0
554707,0
540721,0
576830,0
1045765,0
1071764,0
534664,0
556710,0
542721,0
578834,0
1073766,0
1047767,0
536667,0
558713,0
544722,0
580836,0
1075768,0
1049769,0
538671,0
560718,0
546727,0
582840,0
1051772,0
1077771,0
540671,0
562720,0
548731,0
584844,0
1079772,0
1053773,0
542676,0
564723,0
550735,0
586848,0
1055777,0
1081776,0
544680,0
566723,0
552737,0
588852,0
1083777,0
1057778,0
546684,0
568723,0
554738,0
590855,0
1059782,0
1085782,0
548688,0
570724,0
556742,0
592859,0
1061786,0
1087785,0
550690,0
572726,0
558743,0
594860,0
1063788,0
1089787,0
552691,0
574727,0
560745,0
596863,0
1065791,0
1091790,0
554695,0
576731,0
562748,0
598867,0
1067793,0
1093792,0
556696,0
578733,0
564753,0
600872,0
1069793,0
1095792,0
558700,0
580736,0
0,0
566757,0
602872,0
1071795,0
1097794,0
560702,0
582738,0
2005,5
568757,0
604874,0
1073795,0
1099794,0
562706,0
584742,0
4008,0
570759,0
606875,0
1075795,0
1101794,0
564707,0
586746,0
6012,0
572759,0
608879,0
1103794,0
1077795,0
566711,0
588748,0
8013,0
574764,0
610881,0
1105798,0
1079799,0
568716,0
590752,0
10016,0
576767,0
612884,0
1107798,0
1081800,0
570718,0
592757,0
12016,0
578769,0
614886,0
1109802,0
1083804,0
572723,0
594761,0
14021,0
580774,0
616889,0
1111805,0
1085806,0
574725,0
596766,0
16024,0
582775,0
618889,0
1113807,0
1087808,0
576730,0
598772,0
18026,0
584780,0
620892,0
1115808,0
1089809,0
578731,0
600774,0
20026,0
586780,0
622892,0
1091814,0
1117813,0
580736,0
602778,0
22027,0
588784,0
624895,0
1119813,0
1093814,0
582740,0
604782,0
24029,0
590786,0
626897,0
1121813,0
1095819,0
584744,0
606783,0
26032,0
592789,0
628900,0
1123815,0
1097824,0
586744,0
608787,0
28034,0
594792,0
0,0
630902,0
1125817,0
1099824,0
588746,0
610790,0
30038,0
596794,0
2000,6
632905,0
1127820,0
1101824,0
590748,0
612792,0
32039,0
598796,0
4002,0
634908,0
1129820,0
1103828,0
592752,0
614796,0
34041,0
600800,0
6005,0
636910,0
1131823,0
1105833,0
594755,0
616800,0
36045,0
602801,0
8009,0
638915,0
1133825,0
1107837,0
596757,0
618804,0
38050,0
604806,0
10010,0
640919,0
1135828,0
1109841,0
598762,0
620809,0
40050,0
606807,0
12014,0
642923,0
1137832,0
1111845,0
600762,0
622810,0
42053,0
0,0
608809,0
14016,0
644927,0
1139835,0
1113846,0
602763,0
624811,0
44055,0
2002,7
610810,0
16019,0
646930,0
1141839,0
1115851,0
604767,0
626815,0
46058,0
4004,0
612811,0
18022,0
648935,0
1143843,0
1117855,0
606771,0
628816,0
48061,0
6006,0
614813,0
20022,0
650937,0
1145846,0
1119859,0
608773,0
630820,0
50066,0
8007,0
616814,0
22027,0
652938,0
1147847,0
1121860,0
610775,0
632821,0
52069,0
10011,0
618815,0
24028,0
654941,0
1149849,0
1123861,0
612778,0
634826,0
54070,0
12014,0
620815,0
0,0
26032,0
656944,0
1151852,0
1125865,0
614782,0
636827,0
56071,0
14016,0
622817,0
2003,8
28032,0
658944,0
1153856,0
1127868,0
616786,0
638831,0
58071,0
16016,0
624821,0
4006,0
30037,0
660949,0
1155860,0
1129872,0
618789,0
640834,0
60071,0
18020,0
626822,0
6007,0
32038,0
662950,0
1157864,0
1131875,0
620790,0
642837,0
62076,0
20021,0
628827,0
8010,0
34043,0
664950,0
1159866,0
1133878,0
622790,0
644840,0
64078,0
22022,0
630827,0
10010,0
36044,0
666950,0
1161871,0
1135883,0
624794,0
646842,0
66079,0
24024,0
632830,0
12015,0
38048,0
668952,0
1163876,0
1137888,0
626794,0
648844,0
68080,0
26025,0
634833,0
14015,0
40053,0
670952,0
1165878,0
1139890,0
628794,0
650847,0
70084,0
28029,0
636833,0
16015,0
42055,0
672956,0
1167882,0
1141894,0
630799,0
652852,0
72089,0
30032,0
638838,0
18017,0
44060,0
674957,0
1169885,0
1143898,0
632801,0
654855,0
74093,0
32035,0
640841,0
20020,0
46060,0
676958,0
1171886,0
1145898,0
634802,0
656857,0
76098,0
34040,0
642844,0
22023,0
48061,0
678963,0
1173888,0
1147900,0
636803,0
658858,0
78100,0
36045,0
644844,0
24026,0
50065,0
680967,0
1175893,0
1149904,0
638807,0
660862,0
80103,0
38048,0
646848,0
26030,0
52066,0
682972,0
1177894,0
1151905,0
640810,0
662863,0
82106,0
40049,0
648849,0
28033,0
54069,0
684975,0
1179897,0
1153909,0
642813,0
664863,0
84109,0
42054,0
650854,0
30034,0
56074,0
686977,0
1181900,0
1155913,0
644815,0
666864,0
86111,0
44058,0
652856,0
32034,0
58076,0
688982,0
1183901,0
1157915,0
646816,0
668865,0
88114,0
46061,0
654860,0
34039,0
60076,0
690982,0
1185903,0
1159916,0
648820,0
670867,0
90120,0
48062,0
656861,0
36041,0
62077,0
692985,0
1187905,0
1161916,0
650823,0
672871,0
92120,0
50066,0
658865,0
38045,0
64077,0
694988,0
1189909,0
1163920,0
652825,0
674872,0
94121,0
52067,0
660865,0
40045,0
66081,0
696990,0
1191909,0
1165921,0
654830,0
676876,0
96125,0
54071,0
662870,0
42050,0
68085,0
698993,0
1193909,0
1167923,0
656831,0
678877,0
98130,0
56074,0
664872,0
44053,0
70085,0
700997,0
1195912,0
1169928,0
658834,0
680881,0
100131,0
58075,0
666874,0
46053,0
72088,0
702999,0
1197916,0
1171932,0
660837,0
682886,0
102131,0
60077,0
668875,0
48057,0
74090,0
705001,0
1199917,0
1173935,0
662839,0
684887,0
104136,0
62080,0
670875,0
50060,0
76095,0
707004,0
1201921,0
1175938,0
664841,0
686892,0
106141,0
64081,0
672878,0
52065,0
78098,0
709004,0
1203925,0
1177938,0
666845,0
688893,0
108143,0
66086,0
674880,0
54065,0
80103,0
711005,0
1205929,0
1179943,0
668849,0
690896,0
110147,0
68087,0
676885,0
56069,0
82107,0
713006,0
1207934,0
